t,Q
3.521173724574858,12.829972625986256
3.5425141713904633,12.903677484266911
3.5638546182060686,12.97719338054627
3.5851950650216735,13.050773375689257
3.606535511837279,13.124374704272924
3.627875958652884,13.19785358733514
3.6492164054684895,13.271299352373351
3.6705568522840943,13.344741839147012
3.6918972990996997,13.417991908442197
3.713237745915305,13.491129888071988
3.7345781927309103,13.564168483697529
3.755918639546515,13.637253242453307
3.7772590863621205,13.710444701312756
3.798599533177726,13.783550359760058
3.8199399799933307,13.856757706536198
3.841280426808936,13.929860078508318
3.8626208736245413,14.002819786834385
3.8839613204401466,14.075811145350286
3.9053017672557515,14.148753446124964
3.926642214071357,14.221546584386601
3.947982660886962,14.294397546784225
3.9693231077025675,14.367266817651421
3.9906635545181723,14.44018146923804
4.012004001333778,14.512881613841945
4.033344448149383,14.585338342422544
4.054684894964988,14.65780391335888
4.076025341780594,14.730006980281459
4.097365788596198,14.802178696025587
4.118706235411803,14.87449653098921
4.140046682227409,14.94663163323764
4.161387129043014,15.018648257046449
4.182727575858619,15.090692060178267
4.204068022674225,15.16249784203678
4.22540846948983,15.234404382629
4.246748916305435,15.306251650993623
4.26808936312104,15.378059527520143
4.289429809936645,15.449663551667607
4.31077025675225,15.521137638227499
4.332110703567856,15.592664233229407
4.353451150383461,15.664165811347285
4.374791597199066,15.735555934780551
4.396132044014672,15.806939575265494
4.417472490830277,15.878210867829528
4.438812937645881,15.949574591006192
4.460153384461487,16.020857444683244
4.481493831277092,16.09197101946957
4.502834278092697,16.162921421858897
4.524174724908303,16.233820155890406
4.545515171723908,16.304493890862513
4.566855618539513,16.375067519117913
4.588196065355118,16.445541132100516
4.609536512170723,16.515919375226314
4.630876958986328,16.586228924121535
4.652217405801934,16.656509896295653
4.673557852617539,16.726750551174863
4.694898299433144,16.7968417541881
4.71623874624875,16.86677968851315
4.737579193064355,16.93656855138845
4.758919639879959,17.006529993744557
4.780260086695565,17.07629892991738
4.80160053351117,17.146034727845116
4.822940980326775,17.21566008935246
4.844281427142381,17.285178985273358
4.865621873957986,17.354661584403267
4.886962320773591,17.424179463983336
4.908302767589196,17.493598832205596
4.929643214404801,17.56312005819893
4.950983661220406,17.6326623027973
4.972324108036012,17.702186802866006
4.993664554851617,17.77156883638451
5.015005001667222,17.840954317953152
5.036345448482828,17.9100294217546
5.057685895298433,17.979031422591447
5.079026342114037,18.047971534926926
5.100366788929643,18.116969500351043
5.121707235745248,18.185683431453636
5.143047682560853,18.254508587268308
5.164388129376459,18.323316282612826
5.185728576192064,18.392094427612545
5.207069023007669,18.46080633837281
5.228409469823274,18.529234822441488
5.249749916638879,18.59759000367971
5.271090363454484,18.6660210978266
5.29243081027009,18.73441251704011
5.313771257085695,18.802659142101678
5.3351117039013,18.87075999039153
5.356452150716906,18.939104592293077
5.377792597532511,19.007252921112347
5.399133044348115,19.07542451619469
5.420473491163721,19.143423326813792
5.441813937979326,19.211234931607994
5.463154384794931,19.279267116680394
5.484494831610537,19.347078419036727
5.505835278426142,19.415190724916005
5.527175725241747,19.48326462429497
5.548516172057352,19.551195550154517
5.569856618872957,19.61903182045284
5.591197065688562,19.687050517922444
5.612537512504168,19.75483873155856
5.633877959319773,19.822443953879283
5.655218406135378,19.889877431867927
5.676558852950984,19.95734863266301
5.697899299766589,20.024857189260754
5.719239746582193,20.092319337609435
5.740580193397799,20.159558892243904
5.761920640213404,20.22693304476665
5.783261087029009,20.294295198086783
5.804601533844615,20.3614341671945
5.82594198066022,20.428606809041305
5.847282427475825,20.49574430947397
5.86862287429143,20.56299388208365
5.889963321107035,20.630317523930447
5.91130376792264,20.69736527084379
5.932644214738246,20.764369529811415
5.953984661553851,20.831466126378498
5.975325108369456,20.89844282251396
5.996665555185062,20.965696875192158
6.018006002000667,21.032901011465523
6.039346448816271,21.09978003968826
6.060686895631877,21.1666154512742
6.082027342447482,21.233626022805776
6.103367789263087,21.300474946174415
6.124708236078693,21.367098189622684
6.146048682894298,21.43352895624255
6.167389129709903,21.499975039764696
6.188729576525508,21.566346185438675
6.210070023341113,21.632627634136377
6.231410470156718,21.698884082397875
6.252750916972324,21.76538241534151
6.274091363787929,21.831878440705744
6.295431810603534,21.898274592952333
6.31677225741914,21.96445415279933
6.338112704234745,22.030639331712166
6.359453151050349,22.09685090227534
6.380793597865955,22.162980126166726
6.40213404468156,22.22909668538552
6.423474491497165,22.295190172452315
6.444814938312771,22.36143054841123
6.466155385128376,22.42747528940424
6.487495831943981,22.49338129720445
6.508836278759586,22.55918708498599
6.530176725575191,22.624959012064185
6.551517172390796,22.690761255748964
6.572857619206402,22.75644724048152
6.594198066022007,22.822052220154827
6.615538512837612,22.887591848397374
6.636878959653218,22.952931596620772
6.658219406468823,23.018283512507875
6.679559853284427,23.083580553168034
6.700900300100033,23.148850596774512
6.722240746915638,23.214057760302687
6.743581193731243,23.279553686666734
6.764921640546849,23.3449342742803
6.786262087362454,23.410162199007164
6.807602534178059,23.4752519763405
6.828942980993665,23.540579452337226
6.850283427809269,23.606041104211904
6.871623874624874,23.67115582436663
6.89296432144048,23.736261899463848
6.914304768256085,23.801218960364608
6.93564521507169,23.86637794411319
6.956985661887296,23.9313600457935
6.978326108702901,23.996328723441916
6.999666555518505,24.06122289929107
7.021007002334111,24.12610049660736
7.042347449149716,24.190766862623395
7.063687895965321,24.25546649839565
7.085028342780927,24.319984409310372
7.106368789596532,24.384406916262005
7.127709236412137,24.44880298099965
7.149049683227743,24.51307076982152
7.170390130043347,24.577356752287756
7.191730576858952,24.641881958088515
7.213071023674558,24.70618828954277
7.234411470490163,24.770421799201387
7.255751917305768,24.834464383865004
7.277092364121374,24.898470586652024
7.298432810936979,24.96248704398711
7.319773257752583,25.026449503490557
7.341113704568189,25.09037054150102
7.362454151383794,25.154280179387133
7.383794598199399,25.218287860757002
7.405135045015005,25.282306663419664
7.42647549183061,25.346505565507552
7.447815938646215,25.410653972316076
7.469156385461821,25.474494986541018
7.490496832277425,25.53817826618359
7.51183727909303,25.601804857479827
7.533177725908636,25.66545721433642
7.554518172724241,25.72918916616929
7.575858619539846,25.79273541209268
7.597199066355452,25.856235609038865
7.618539513171057,25.91965472845136
7.639879959986661,25.983139717959475
7.661220406802267,26.04657832838947
7.682560853617872,26.1101224940888
7.703901300433477,26.17337040080631
7.725241747249083,26.23659395317633
7.746582194064688,26.299861917974113
7.767922640880293,26.363170233590175
7.789263087695899,26.426350451199134
7.810603534511503,26.48936200957906
7.831943981327108,26.552259002755974
7.853284428142714,26.615087698655845
7.874624874958319,26.677964738666514
7.895965321773924,26.740907147535328
7.91730576858953,26.803817696876816
7.938646215405135,26.866856082857193
7.959986662220739,26.929550964714718
7.981327109036345,26.992159196343703
8.00266755585195,27.05482517006626
8.024008002667555,27.117383526789844
8.04534844948316,27.180123541713204
8.066688896298766,27.242672683203914
8.088029343114371,27.30531155491896
8.109369789929977,27.367788729006307
8.130710236745582,27.43015613296925
8.152050683561187,27.492453848984052
8.173391130376793,27.55489697031174
8.194731577192396,27.617203996793943
8.216072024008001,27.679525188297504
8.237412470823607,27.741768942446733
8.258752917639212,27.80405459122089
8.280093364454817,27.866193859835043
8.301433811270423,27.92838966961993
8.322774258086028,27.990563436676847
8.344114704901633,28.0526099208537
8.365455151717239,28.114644193117154
8.386795598532844,28.176624015952026
8.40813604534845,28.238531288500077
8.429476492164055,28.300415508344848
8.45081693897966,28.362160652845564
8.472157385795265,28.423972987434585
8.49349783261087,28.485756945251502
8.514838279426476,28.54742543821176
8.53617872624208,28.60909422181737
8.557519173057685,28.67075584957216
8.57885961987329,28.732155324342898
8.600200066688895,28.793727289082458
8.6215405135045,28.855241693253273
8.642880960320106,28.916650519333775
8.664221407135711,28.978030494709223
8.685561853951317,29.039266711516248
8.706902300766922,29.1005455249533
8.728242747582527,29.16172288010165
8.749583194398133,29.222919560254752
8.770923641213738,29.284251990909812
8.792264088029343,29.345439029278733
8.813604534844949,29.406595456875692
8.834944981660554,29.46766229441886
8.856285428476157,29.528887367468727
8.877625875291763,29.58991378605875
8.898966322107368,29.650987705208042
8.920306768922973,29.712027987505028
8.941647215738579,29.773000964859392
8.962987662554184,29.833887863897537
8.98432810936979,29.894679058394562
9.005668556185395,29.955331140476428
9.027009003001,30.01584802881784
9.048349449816605,30.076276021323974
9.06968989663221,30.136701791533223
9.091030343447816,30.197037532851482
9.112370790263421,30.25731276076933
9.133711237079027,30.31755007941497
9.155051683894632,30.377776927399218
9.176392130710235,30.43796224396604
9.19773257752584,30.498149399031007
9.219073024341446,30.55813131883863
9.240413471157051,30.618131091550783
9.261753917972657,30.678006157573492
9.283094364788262,30.73772103616813
9.304434811603867,30.797422077304034
9.325775258419473,30.857048101808015
9.347115705235078,30.916702595628237
9.368456152050683,30.97628357906595
9.389796598866289,31.035722022928805
9.411137045681894,31.09519036176599
9.4324774924975,31.154656919753926
9.453817939313105,31.214138902005498
9.47515838612871,31.273503477273888
9.496498832944313,31.332752592055556
9.517839279759919,31.39198399402104
9.539179726575524,31.451240243754405
9.56052017339113,31.510306250489606
9.581860620206735,31.569333614250638
9.60320106702234,31.6282707247402
9.624541513837945,31.687143026741644
9.64588196065355,31.746083120892763
9.667222407469156,31.804878782097436
9.688562854284761,31.86368924200528
9.709903301100367,31.922469692078852
9.731243747915972,31.981468731310763
9.752584194731577,32.040224148819476
9.773924641547183,32.09881721341424
9.795265088362788,32.15734254685717
9.816605535178391,32.21585492650299
9.837945981993997,32.27444322959314
9.859286428809602,32.33294292225512
9.880626875625207,32.3912148394956
9.901967322440813,32.44947737773102
9.923307769256418,32.50779399105832
9.944648216072023,32.56601145122614
9.965988662887629,32.62413157192626
9.987329109703234,32.68235967471085
10.00866955651884,32.7404744886853
10.030010003334445,32.798656900276754
10.05135045015005,32.856678936325316
10.072690896965655,32.914919769353276
10.09403134378126,32.97292004604234
10.115371790596866,33.03099754973032
10.13671223741247,33.088965638501804
10.158052684228075,33.146750761332385
10.17939313104368,33.204542625704406
10.200733577859285,33.262461287931515
10.22207402467489,33.32045275767716
10.243414471490496,33.37849729831247
10.264754918306101,33.436721584403855
10.286095365121707,33.49462874810584
10.307435811937312,33.55248120939469
